sample_id,scenario,wind_kind,wind_speed_m_s,seed,sample_count,safe,safe_sample_count,task_success,acquisition_time_s,position_rmse_3d_m,orientation_rmse_deg,ramp_peak_position_error_m,ramp_steady_state_position_error_m,total_acceleration_effort,max_abs_ax_m_s2,max_abs_ay_m_s2,max_abs_az_m_s2,max_ax_step_m_s2,max_ay_step_m_s2,max_az_step_m_s2,max_thrust_N,max_abs_torque_Nm,max_cutter_angular_speed_rad_s,solve_time_mean_ms,solve_time_p95_ms,safety_failure_reasons,controller,candidate_id,d_raw_norm_max,d_hat_norm_max,d_projected_norm_max,d_rejected_norm_max,steady_state_residual_max,steady_task_residual_max,limiter_mismatch_max,qp_iterations_max,qp_statuses,solver_valid,limiter_parity_valid
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.5949999999999998,0.08431313729239746,0.7302133232056175,0.20946657895356235,0.003630289436609625,1.072962111769716,1.1465260651470537,0.5927041560350141,0.2040752830898765,0.25,0.25,0.08615105478913024,132.55957111999442,0.9976621759147384,0.1378551971260516,0.6907248646397335,0.9377,[],self_dr_tsrmpc,self_a_035,0.20966186055619748,0.1484785884136974,0.14833708574745647,0.006643807484985901,1.8773783664760906e-16,6.322541128025301e-09,3.781901027899437e-07,125,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.6050000000000004,0.08459707785896685,0.7407439116164727,0.20312250507629373,0.0032171262152325573,1.0778435988490844,1.1465260651470537,0.5938804414151633,0.2040752830898765,0.25,0.25,0.08615105478913024,132.55957111999442,0.9976621759147384,0.1378551971260516,0.6962416909620992,0.9918,[],self_dr_tsrmpc,self_a_035,0.20966186055619748,0.1484785884136974,0.14833708574745647,0.006643807484985901,1.8773783664760906e-16,6.322541128025301e-09,3.781901027899437e-07,125,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.9050000000000002,0.06676319128336702,0.7388629363782451,0.1996209090717615,0.0024868930601696917,1.2259912490160476,1.1465260651470537,1.085316676501898e-14,0.9964832480010395,0.25,5.585243591380236e-15,0.25,143.04022161198876,0.9976621759147384,0.1378551971260516,0.7034313202832153,0.9725,[],self_dr_tsrmpc,self_a_035,0.20966186055619748,0.1484785884136974,0.14833708574745647,0.006643807484985901,1.8773783664760906e-16,6.322541128025301e-09,3.781901027899437e-07,125,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.04,0.06680349484456068,0.7444523246472431,0.2021435019959758,0.001572616311621848,1.2455570165353795,1.1465260651470537,1.085316676501898e-14,1.0199496154494465,0.25,5.937330000853499e-15,0.25,137.56323635768845,0.9976621759147384,0.1378551971260516,0.704935860058309,0.9768,[],self_dr_tsrmpc,self_a_035,0.20966186055619748,0.1484785884136974,0.14833708574745647,0.006643807484985901,1.8773783664760906e-16,6.322541128025301e-09,3.781901027899437e-07,125,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.575,0.0725882902345791,0.6990307086959446,0.20062149249403838,0.0033907098445272103,1.26117379330428,1.1465260651470537,0.6040073214929532,0.9800497841104904,0.25,0.25,0.25,142.86312467092267,0.9976621759147384,0.1378551971260516,0.6918494377342774,0.9641,[],self_dr_tsrmpc,self_a_035,0.20966186055619748,0.1484785884136974,0.14833708574745647,0.006643807484985901,1.8773783664760906e-16,6.322541128025301e-09,3.781901027899437e-07,125,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.585,0.07219801945442857,0.6963371801135333,0.19945316609821057,0.0034238150979095656,1.2607903864627918,1.1465260651470537,0.5858974531819414,1.0199496452599828,0.25,0.25,0.25,136.39091969935973,0.9976621759147384,0.1378551971260516,0.6977256143273636,0.9862,[],self_dr_tsrmpc,self_a_035,0.20966186055619748,0.1484785884136974,0.14833708574745647,0.006643807484985901,1.8773783664760906e-16,6.322541128025301e-09,3.781901027899437e-07,125,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.021911906997110115,0.3289924255884636,0.04289740133655018,0.021059469138723027,0.24647259965388812,0.2506357041965347,5.337760722275679e-15,0.01046421521151677,0.015467118528433771,1.864334579381934e-15,0.0027731014743882145,130.04589819377463,0.10364724391869114,0.008062153543568094,0.7178498958767181,0.9983,[],self_dr_tsrmpc,self_a_035,0.03307249350621854,0.031532610557393856,0.03152708490165846,0.0005902932897200935,2.893060416085111e-17,5.144991013937239e-09,2.710505431213761e-20,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.59,0.07598241836940799,0.2528744125646292,0.1968134188732785,0.0005197220884618495,0.24814908404562536,0.5905518907674445,0.5931389559307093,0.06263793449579325,0.25,0.25,0.027019879572143066,130.63156013468995,0.6841743131556961,0.08118296238583547,0.7073328613077884,0.9805,[],self_dr_tsrmpc,self_a_035,0.09563631157114434,0.06583522195234641,0.0657623071545426,0.0030976454326329676,8.438187739507745e-17,1.0194384681204463e-09,1.3322763850187602e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0500000000000003,0.05230441627697706,0.2953801111076157,0.14116047662595094,0.00020054124305459033,0.11343754637491467,0.6493651963548636,9.896217671002311e-15,0.05339497318929058,0.25,6.342873851074662e-15,0.019745519300536127,130.513562108991,0.7259757826287678,0.09142835215852385,0.6980797167846731,0.9676,[],self_dr_tsrmpc,self_a_030,0.10544037992713352,0.04506935200732031,0.04501910760487462,0.0021275433768712425,6.435629954313743e-17,7.00082714485934e-10,2.0102678379707584e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.045,0.052284608681208954,0.29423038987607014,0.1410587003819777,0.00019885610649876095,0.11302429964953595,0.649573881267727,9.59269977138922e-15,0.06693610879207895,0.25,6.282740030266831e-15,0.02519139104069052,130.77224638991675,0.7296352528183339,0.09189943035060687,0.705700583090379,0.9733,[],self_dr_tsrmpc,self_a_030,0.10478196198292214,0.04474843709065771,0.04469864891951643,0.002110309651772367,6.240999018267488e-17,6.992668102604073e-10,2.0102678379707584e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.31,0.05856595724233274,3.066914510323021e-05,0.155086542293049,8.62416398345567e-06,0.27507831981640096,4.989635151660274e-05,0.7600005722698743,0.004958165520569222,1.04638081709519e-05,0.25,0.0007346387519639656,129.91218357598123,0.7872855014031339,0.012544550574957902,0.7067454394002499,0.9876,[],self_dr_tsrmpc,self_a_030,0.0001833968856198132,0.00013614549856986625,0.00013614549856986625,4.13626936684426e-12,1.7088981955118925e-19,2.139558169817368e-13,8.318434550069753e-07,75,['solved'],True,True
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.31,0.05856595724233273,3.066914510323021e-05,0.15508654229304897,8.624163983480861e-06,0.27507831981640085,4.989635151717772e-05,0.7600005722698744,0.00495816552056938,1.0463808171050862e-05,0.25,0.0007346387519643434,129.91218357598123,0.7872855014031339,0.012544550574957897,0.6729209912536444,0.9538,[],self_dr_tsrmpc,self_a_030,0.00018339688561981008,0.00013614549856986286,0.00013614549856986286,4.136269365001989e-12,1.7917025697964493e-19,2.1395577585243665e-13,8.318434552012643e-07,75,['solved'],True,True
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.028761455602907684,0.006865195142643429,0.022501835362937716,2.448017086400601e-07,0.16797476354068747,0.02342987260828122,1.9636931179538185e-16,0.8235239460135846,0.014652867765495601,1.390126253860522e-16,0.25,140.78792554991054,0.029737631187839515,0.002049285847245736,0.704049312786339,0.9831,[],self_dr_tsrmpc,self_a_030,0.003600453621566327,0.0016110751940272992,0.001609241168135362,7.685143842788998e-05,1.9493534025528257e-18,2.8431975625528386e-11,5.372598089969927e-06,75,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.845,0.028760912797634212,0.006790645221727356,0.022499618564917206,2.956039150227875e-07,0.16802246153115982,0.023407647467736468,4.2798001854727187e-16,0.8235846479441246,0.014652867765495584,1.9914644619388235e-16,0.25,134.04237045495753,0.03079801129369274,0.0020879628604464698,0.7168606413994169,1.0416,[],self_dr_tsrmpc,self_a_030,0.0036242886881607404,0.001630144518015588,0.0016282976975468288,7.757420821361464e-05,2.1355576565682356e-18,2.995986292484944e-11,5.372960723004638e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.3,0.08523491591634293,0.753249856043206,0.21268121300152582,0.0026013603501333013,1.0407689695187385,0.9107497068509217,0.7172705262995642,0.1095230531229782,0.25,0.25,0.0432865337736811,131.22929802437852,0.7455521108653856,0.1122919890792187,0.7030241982507288,0.9891,[],self_dr_tsrmpc,self_a_030,0.16194558768816347,0.06995522404266818,0.06989654903135287,0.003053491003633228,9.634584197775422e-17,5.720171123461308e-09,2.8680635393019127e-06,75,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.3600000000000003,0.08494595086587904,0.743611989703328,0.20902867210468248,0.0015558316902963443,1.0534484524369219,0.9107497068509217,0.7195328728094954,0.1095230531229782,0.25,0.25,0.0432865337736811,131.22929802437852,0.7462031744729047,0.1122919890792187,0.6872985422740525,0.9353,[],self_dr_tsrmpc,self_a_030,0.16194558768816347,0.06995522404266818,0.06989654903135287,0.003053491003633228,9.634584197775422e-17,5.733474885353678e-09,1.7640360792103849e-06,75,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.9450000000000003,0.0704591347707151,0.7599191662037221,0.1958601886823233,0.002597422997550935,0.976613036868889,0.9107497068509217,7.414917496882524e-15,0.7931965423045234,0.25,5.760466050450906e-15,0.25,140.29757721253804,0.7455521108653856,0.1122919890792187,0.6999773427738442,0.9895,[],self_dr_tsrmpc,self_a_030,0.16194558768816347,0.06995522404266818,0.06989654903135287,0.003053491003633228,9.634584197775422e-17,5.720171123461308e-09,8.346048334662015e-07,100,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.995,0.0697254049787415,0.7474933885421624,0.20797915115959983,0.001414878705649818,0.9937578184748665,0.9107497068509217,1.0526997336177013e-14,0.808956669118508,0.25,5.8240955078852526e-15,0.25,134.763126152915,0.7661591847529171,0.1122919890792187,0.7166170345689296,0.9961,[],self_dr_tsrmpc,self_a_030,0.16194558768816347,0.06995522404266818,0.06989654903135287,0.003053491003633228,9.634584197775422e-17,5.8522530180274374e-09,1.1663295746977553e-05,100,['solved'],True,False
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.285,0.07427976687989897,0.7029658288840217,0.2014850017503069,0.002079623158306858,1.1080077344741173,0.9107497068509217,0.7318264368987859,0.7769995885814299,0.24649001855835223,0.25,0.25,140.18485428861499,0.7455521108653856,0.1122919890792187,0.72915127030404,0.9846,[],self_dr_tsrmpc,self_a_030,0.16194558768816347,0.06995522404266818,0.06989654903135287,0.003053491003633228,9.634584197775422e-17,5.720171123461308e-09,6.823028915192708e-07,100,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.26,0.07376337735307745,0.7019977671693193,0.1993010011032594,0.0020340293290825083,1.1095202339209678,0.9107497068509217,0.7022738116691439,0.790008224143588,0.24649001855835223,0.25,0.25,133.82595367924625,0.7902676220575983,0.1122919890792187,0.7440034152436485,1.0454,[],self_dr_tsrmpc,self_a_030,0.16194558768816347,0.06995522404266818,0.06989654903135287,0.003053491003633228,9.634584197775422e-17,5.720171123461308e-09,6.872536266744333e-07,100,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.02575580943831918,0.3323882502685323,0.0497087074149485,0.025040408267162927,0.24738288048652604,0.2510380567371929,1.7904507011753846e-15,0.00880325466361371,0.011512704640404603,4.976264235013059e-16,0.0017870349566503868,130.02794088483847,0.09065671143534847,0.008394926374087426,0.7217315285297793,0.9587,[],self_dr_tsrmpc,self_a_030,0.032027532743410025,0.029490763276906952,0.029487661015824253,0.0004277458011538225,2.902737380509855e-17,5.142542993239251e-09,1.0842021724855044e-19,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.3000000000000003,0.07396950807849004,0.2785313626299596,0.19753819613723828,0.0001788807144111225,0.34734088612711994,0.6213076732496421,0.7181094366232169,0.049857492187850634,0.25,0.25,0.018479679746706185,130.48328025414753,0.7416681763352586,0.08642191282865692,0.732509371095377,1.0125,[],self_dr_tsrmpc,self_a_030,0.09953989890538248,0.042586190627826995,0.04253869579926933,0.0020107192461521115,5.426687588708296e-17,6.60697367504717e-10,2.4907494902137728e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.015,0.052500419760790715,0.2847285262215722,0.1412592179873586,0.0001571296036936827,0.10915049417002777,0.6439416347324475,9.976442328958601e-15,0.05721607891280465,0.25,6.4513796132851935e-15,0.021386226708944744,130.54304344258566,0.7264170723997192,0.08968134648229391,0.9052370678883797,1.2398,[],self_dr_tsrmpc,self_a_042,0.1031109242817176,0.04351012273137126,0.043461435064475154,0.002057776041118366,5.232370342546898e-17,6.743162155471436e-10,1.864893948821944e-06,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.0100000000000002,0.05248095525515375,0.2835489404551262,0.14115843366767378,0.00015554410132558171,0.10883167469330506,0.6441491785989613,9.80802138007228e-15,0.06970988055446534,0.25,6.4153512353213056e-15,0.027107786680523514,130.8078767206157,0.7302416675014667,0.0901930383260459,0.9615542690545607,1.2708,[],self_dr_tsrmpc,self_a_042,0.10240417685725399,0.04322474202451091,0.043176490144220474,0.002041818285634581,5.179215182924232e-17,6.754147838904543e-10,1.8648939483778548e-06,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.365,0.058931584294237185,2.0247194479548643e-05,0.15476092565094324,2.9604528166025035e-05,0.25423329434995673,3.3833813168439864e-05,0.7379668832167826,0.004600473416351702,7.16781010984748e-06,0.25,0.0006926294840960113,129.90979084063233,0.7641362198571369,0.0121225552679972,0.8766576426488961,1.2111,[],self_dr_tsrmpc,self_a_042,0.00016994244194343803,0.00012551100056287044,0.00012551100056287041,2.462590881448509e-12,1.6130273580323375e-19,1.8903247951839086e-13,6.197994500967141e-07,75,['solved'],True,True
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.365,0.058931584294237185,2.0247194479548643e-05,0.15476092565094324,2.9604528166037405e-05,0.25423329434995656,3.383381316899023e-05,0.737966883216782,0.004600473416352674,7.167810109954639e-06,0.25,0.0006926294840962004,129.90979084063233,0.764136219857136,0.012122555267997192,0.9273709287796752,1.2359,[],self_dr_tsrmpc,self_a_042,0.00016994244194348866,0.00012551100056289424,0.0001255110005628942,2.4625908796996614e-12,1.685919269510621e-19,1.8903244158282484e-13,6.197994505408033e-07,75,['solved'],True,True
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.835,0.028346523869336174,0.005263839547380503,0.019165434199809962,1.2595276241950953e-07,0.19110736080470722,0.01711467358696258,1.223928636756481e-16,0.8858311894631496,0.006796595622866871,1.5551527055681545e-16,0.25000000000000006,141.61283737212966,0.021377706042558044,0.0017626400463943534,0.8973533944189922,1.2295,[],self_dr_tsrmpc,self_a_042,0.002171083256764684,0.0009516333826045943,0.0009506140151698145,4.519624275185575e-05,1.4529378938126212e-18,1.6325517243844315e-11,8.589545944515109e-06,75,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.835,0.028346109585331215,0.0052720859924778206,0.019164046134705005,1.7543152006975752e-07,0.19115763150821696,0.017949363455789135,3.430003891485913e-16,0.8858688527790911,0.006796595622866841,1.9154364852070507e-16,0.25,134.5265014708144,0.021663652895064275,0.0018063938675962178,0.9013784673052894,1.2161,[],self_dr_tsrmpc,self_a_042,0.0022804310079716553,0.001011409417027845,0.0010103354248045572,4.7506356947408496e-05,1.4435507990711212e-18,1.8703873539794972e-11,8.589370297962251e-06,75,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.3550000000000004,0.08512862742611596,0.7439094324666476,0.21042063546936682,0.002684830570204816,1.0203304514556915,0.9183698234522056,0.696453157896719,0.11331984689711795,0.25,0.25,0.04601966598777924,131.34109138808444,0.7671465985345278,0.109483312379774,0.8938606413994169,1.2154,[],self_dr_tsrmpc,self_a_042,0.15967281241135567,0.06887639392955296,0.06881873844015113,0.0030143872432913496,9.53494362416691e-17,5.704800688681949e-09,3.417046522624645e-06,75,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.3899999999999997,0.08585921044121186,0.7371497360934983,0.2110618333448287,0.001665836638995422,1.0325787415279117,0.9183698234522056,0.6985848040881588,0.11331984689711795,0.25,0.24999999999999997,0.04601966598777924,131.34109138808444,0.7671465985345278,0.109483312379774,0.9247763431903375,1.228,[],self_dr_tsrmpc,self_a_042,0.15967281241135567,0.06887639392955296,0.06881873844015113,0.0030143872432913496,9.53494362416691e-17,5.710985390339996e-09,3.417046522624645e-06,75,['solved'],True,True
constant_3_face_diagonal_04,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,1.8899999999999997,0.06991694512995586,0.750217938015398,0.19383280598048497,0.0026332417207805313,0.9963487172938067,0.9183698234522056,7.571213198102066e-15,0.854570404692634,0.25,5.864038653029811e-15,0.25,141.11153866790866,0.7671465985345278,0.109483312379774,0.9543029571012077,1.2857,[],self_dr_tsrmpc,self_a_042,0.15967281241135567,0.06887639392955296,0.06881873844015113,0.0030143872432913496,9.53494362416691e-17,5.704800688681949e-09,9.192122452039708e-06,150,['solved'],True,True
constant_3_face_diagonal_05,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.0200000000000005,0.07042953346176338,0.7408325370516552,0.210011630113642,0.0013962429907771517,1.0140007228267562,0.9183698234522056,1.0578932581657116e-14,0.8687194522877606,0.25,5.934305377247861e-15,0.25,135.28605621180714,0.7671465985345278,0.109483312379774,0.8816417742607247,1.2043,[],self_dr_tsrmpc,self_a_042,0.15967281241135567,0.06887639392955296,0.06881873844015113,0.0030143872432913496,9.53494362416691e-17,5.833353063387652e-09,6.316351476132187e-06,150,['solved'],True,True
constant_3_face_diagonal_08,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.33,0.07446919527145143,0.6977430863156437,0.2016856388223705,0.0021554232862587086,1.1111051515945891,0.9183698234522056,0.7108974857795402,0.8352603745736518,0.25,0.25,0.25,140.95637827979814,0.7671465985345278,0.109483312379774,0.8652519783423575,1.201,[],self_dr_tsrmpc,self_a_042,0.15967281241135567,0.06887639392955296,0.06881873844015113,0.0030143872432913496,9.53494362416691e-17,5.704800688681949e-09,7.838972487739237e-06,150,['solved'],True,True
constant_3_face_diagonal_09,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.3100000000000005,0.07395865522421399,0.6970930916074572,0.19948100531981522,0.002131799536330622,1.1126716138394501,0.9183698234522056,0.6814144370451398,0.8465068285587589,0.25,0.25000000000000006,0.25000000000000006,134.27923353504403,0.7713878019672303,0.109483312379774,0.8973547271970012,1.2187,[],self_dr_tsrmpc,self_a_042,0.15967281241135567,0.06887639392955296,0.06881873844015113,0.0030143872432913496,9.53494362416691e-17,5.704800688681949e-09,7.977154188820723e-06,150,['solved'],True,True
ramp_wind_equilibrium_hold,RAMP_WIND_EQUILIBRIUM_HOLD,ramp,3.0,-1,2401,True,2401,True,0.0,0.026225027262088554,0.3327089209714621,0.050449506471876605,0.026054907479740427,0.24759808337267925,0.2509425506631331,1.1273782448720974e-15,0.009059003410434441,0.011557575038788181,2.38134576088962e-16,0.0018563664727955275,130.03007495685395,0.09079841574391595,0.008313360526175265,0.9524316951270304,1.2487,[],self_dr_tsrmpc,self_a_042,0.0319752625823253,0.029451376292034995,0.02944831318332588,0.00042475422516842075,2.9249585720877613e-17,5.141465014120099e-09,1.0842021724855044e-19,25,['solved'],True,True
calm_face_diagonal_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.35,0.07434769229859212,0.2682968915475448,0.1973750786555959,0.00014086226776475759,0.3251754854875531,0.6159285641761869,0.6972453019471607,0.05321692340824956,0.25,0.25,0.02034631664548729,130.5092413148834,0.7195619547854427,0.0847918434976255,0.8855695127030403,1.2173,[],self_dr_tsrmpc,self_a_042,0.09722553487457262,0.04108638742653343,0.04104040378949213,0.0019433189544295435,5.149721900475681e-17,6.35950683060499e-10,2.2775706145505836e-06,75,['solved'],True,True
calm_axis_00,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.075,0.0536409691649871,0.24282095707718526,0.1419637827802187,6.306422852429017e-05,0.08194127574167832,0.5824552373137558,1.0223284058978629e-14,0.06873595237275398,0.25,6.449537092568097e-15,0.029966210457912063,130.67960912465344,0.6685021208915437,0.07832308399192205,0.938663556851312,1.2395,[],self_dr_tsrmpc,self_a_047,0.0913579582552794,0.06170477895929703,0.061635630229451836,0.0029204165172095663,8.67102454337235e-17,9.540383066111947e-10,6.929895892682225e-07,75,['solved'],True,True
calm_axis_01,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.075,0.05362688330486822,0.24229101948646609,0.14189359717018019,6.22774885896276e-05,0.0823673407510372,0.5827680942709584,1.0024952326581046e-14,0.08246827472739976,0.25,6.387954613410854e-15,0.036107025675660674,130.97608766175293,0.6697811686055778,0.07884957410478563,0.8793433569346105,1.198,[],self_dr_tsrmpc,self_a_047,0.09056355612642311,0.061423486970145456,0.06135470240481196,0.0029060702655976404,8.884050743598588e-17,9.593022321077331e-10,6.929895890461779e-07,75,['solved'],True,True
calm_axis_02,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.975,0.06294947348713265,1.089121049242321e-05,0.15300663756071628,0.00166658322387168,0.12916539872591967,2.07562232753657e-05,0.5501962366142128,0.002365792399683448,4.695959600934106e-06,0.25,0.0003950807231333372,129.89479001094148,0.5764238954199472,0.008849484307347139,0.9710174927113703,1.2612,[],self_dr_tsrmpc,self_a_047,8.719865108628162e-05,7.906259866139754e-05,7.906259866139754e-05,1.0914520325340668e-12,9.816948212797227e-20,8.752991649102611e-14,1.7507292256413454e-05,25,['solved'],True,False
calm_axis_03,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,2.975,0.06294947348713265,1.089121049242321e-05,0.15300663756071628,0.0016665832238716661,0.12916539872591976,2.0756223276653055e-05,0.5501962366142128,0.0023657923997061022,4.695959601228135e-06,0.25,0.00039508072313466046,129.8947900109417,0.5764238954199471,0.008849484307347133,0.9476928779675136,1.2813,[],self_dr_tsrmpc,self_a_047,8.719865108624029e-05,7.906259866137809e-05,7.90625986613781e-05,1.0914520312414613e-12,1.0479644980626903e-19,8.752989138134463e-14,1.750729225630243e-05,25,['solved'],True,False
calm_axis_04,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8049999999999999,0.027036918828538287,0.009393489139509093,0.0057037642513638334,1.1580124194735446e-06,0.3127062679215415,0.03816143866760565,1.7213489165250691e-16,1.0579964743211523,0.01549869093087338,1.7757319482530854e-16,0.25,143.89243071213122,0.04956104842935431,0.002731623914092855,0.8886571845064556,1.2084,[],self_dr_tsrmpc,self_a_047,0.0068015428473947774,0.004682744519569446,0.004677691052867721,0.00021903069546937536,5.595990682872508e-18,8.037778256705041e-11,4.545614743500792e-07,100,['solved'],True,True
calm_axis_05,CALM_3D_SETPOINT,calm,0.0,-1,2401,True,2401,True,0.8049999999999999,0.027036204511525094,0.009363810107036855,0.0056997595261976475,1.1921290154151877e-06,0.31297578718587776,0.038589109857961365,4.370321857727083e-16,1.0582234703020665,0.014818669423057776,2.391556739825467e-16,0.25,137.49454019406647,0.04999333425506707,0.002907763464399972,0.9271844648063307,1.2159,[],self_dr_tsrmpc,self_a_047,0.0066003652733824325,0.0046739543999162365,0.004668904772513563,0.00021823567295641143,5.550887666000795e-18,8.524089542433774e-11,4.5456147193534413e-07,100,['solved'],True,True
constant_3_face_diagonal_00,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.9000000000000004,0.08530240162898019,0.7155977962113503,0.20451743462425376,0.005990338892334846,1.0016135323385358,1.1410826307008284,0.5199230621699364,0.21462293205542038,0.25,0.24999986016628012,0.09137658573334353,132.71596478506405,1.0034633364638574,0.1329252918495776,0.8791633069554352,1.2269,[],self_dr_tsrmpc,self_a_047,0.2020037354701955,0.14284121495292193,0.14270427699554655,0.006293304373097363,1.7721671779889824e-16,6.278100342542866e-09,5.271392281902543e-06,125,['solved'],True,True
constant_3_face_diagonal_01,WIND_3D_SETPOINT,constant,3.0,-1,2401,True,2401,True,2.9000000000000004,0.08775440834051872,0.7278430116067003,0.20742027322187032,0.005780095801425258,1.0092900213494078,1.1410826307008284,0.5210564175498144,0.21462293205542038,0.25,0.24999986016628023,0.09137658573334353,132.71596478506405,1.0034633364638574,0.1329252918495776,0.948017117867555,1.2567,[],self_dr_tsrmpc,self_a_047,0.2020037354701955,0.14284121495292193,0.14270427699554655,0.006293304373097363,1.7721671779889824e-16,6.278100342542866e-09,5.271392281902543e-06,125,['solved'],True,True
