time,wind_x,wind_y,wind_z,profile,seed
2.79,0,0,0,one_cosine_gust,
2.7949999999999999,0,0,0,one_cosine_gust,
2.8000000000000003,0,0,0,one_cosine_gust,
2.8050000000000002,0,0,0,one_cosine_gust,
2.8100000000000001,0,0,0,one_cosine_gust,
2.8149999999999999,0,0,0,one_cosine_gust,
2.8199999999999998,0,0,0,one_cosine_gust,
2.8250000000000002,0,0,0,one_cosine_gust,
2.8300000000000001,0,0,0,one_cosine_gust,
2.835,0,0,0,one_cosine_gust,
2.8399999999999999,0,0,0,one_cosine_gust,
2.8450000000000002,0,0,0,one_cosine_gust,
2.8500000000000001,0,0,0,one_cosine_gust,
2.855,0,0,0,one_cosine_gust,
2.8599999999999999,0,0,0,one_cosine_gust,
2.8650000000000002,0,0,0,one_cosine_gust,
2.8700000000000001,0,0,0,one_cosine_gust,
2.875,0,0,0,one_cosine_gust,
2.8799999999999999,0,0,0,one_cosine_gust,
2.8850000000000002,0,0,0,one_cosine_gust,
2.8900000000000001,0,0,0,one_cosine_gust,
2.895,0,0,0,one_cosine_gust,
2.8999999999999999,0,0,0,one_cosine_gust,
2.9050000000000002,0,0,0,one_cosine_gust,
2.9100000000000001,0,0,0,one_cosine_gust,
2.915,0,0,0,one_cosine_gust,
2.9199999999999999,0,0,0,one_cosine_gust,
2.9250000000000003,0,0,0,one_cosine_gust,
2.9300000000000002,0,0,0,one_cosine_gust,
